********************************************************************************
Field Output Report, written Thu Jul 06 10:09:12 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_FORCE_ELASTIC_elem_20_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
            40     93.09E-33         36.03     130.0E-03
            41     333.9E-33         35.92     249.3E-03
            42     217.8E-33         34.90     343.3E-03
            43            0.         34.86           -0.
            44    -129.2E-33         35.89     13.35E-33
            45    -81.02E-33         36.00     3.042E-33
            46    -40.87E-33         36.02    -6.445E-33
            47     6.041E-33         36.00    -18.17E-33
            48     102.4E-33         35.89    -43.63E-33
            49            0.         34.86           -0.
            50        -4.021         33.88        -3.236
            51        -1.378         34.59        -2.349
            52    -520.6E-03         34.73        -1.141
            53    -1.139E-15         34.73    -637.2E-18
            54     520.6E-03         34.73         1.141
            55         1.378         34.59         2.349
            56         4.021         33.88         3.236
            57        -4.334         33.06        -2.500
            58        -1.671         33.74        -1.742
            59    -656.0E-03         33.85    -900.7E-03
            60    -215.5E-18         33.85    -182.6E-18
            61     656.0E-03         33.85     900.7E-03
            62         1.671         33.74         1.742
            63         4.334         33.06         2.500
            64        -4.310         32.41        -1.751
            65        -1.711         33.19        -1.221
            66    -692.8E-03         33.37    -636.2E-03
            67    -396.7E-18         33.37    -4.986E-18
            68     692.8E-03         33.37     636.2E-03
            69         1.711         33.19         1.221
            70         4.310         32.41         1.751
            71        -4.255         32.03        -1.150
            72        -1.695         32.85    -816.4E-03
            73    -690.5E-03         33.07    -421.5E-03
            74    -413.9E-18         33.08    -253.1E-18
            75     690.5E-03         33.07     421.5E-03
            76         1.695         32.85     816.4E-03
            77         4.255         32.03         1.150
            78        -4.204         31.81    -688.8E-03
            79        -1.668         32.66    -494.9E-03
            80    -680.0E-03         32.89    -256.9E-03
            81    -277.5E-18         32.91    -468.3E-18
            82     680.0E-03         32.89     256.9E-03
            83         1.668         32.66     494.9E-03
            84         4.204         31.81     688.8E-03
            85        -4.173         31.70    -321.5E-03
            86        -1.648         32.56    -232.8E-03
            87    -670.9E-03         32.80    -121.3E-03
            88    -550.2E-18         32.82    -104.3E-18
            89     670.9E-03         32.80     121.3E-03
            90         1.648         32.56     232.8E-03
            91         4.173         31.70     321.5E-03
            92        -4.162         31.66     19.08E-33
            93        -1.641         32.53     47.69E-33
            94    -667.6E-03         32.77     19.93E-33
            95    -307.2E-18         32.80    -6.467E-33
            96     667.6E-03         32.77    -35.52E-33
            97         1.641         32.53    -76.68E-33
            98         4.162         31.66    -19.08E-33
            99        -6.386         29.26        -2.332
           100        -2.754         29.74        -1.668
           101    -999.4E-03         29.98    -859.0E-03
           102    -810.7E-18         30.03    -1.165E-15
           103     999.4E-03         29.98     859.0E-03
           104         2.754         29.74         1.668
           105         6.386         29.26         2.332
           106        -6.875         28.65        -1.857
           107        -3.212         29.11        -1.295
           108        -1.233         29.32    -674.2E-03
           109    -60.64E-18         29.36    -445.4E-18
           110         1.233         29.32     674.2E-03
           111         3.212         29.11         1.295
           112         6.875         28.65         1.857
           113        -6.877         28.16        -1.352
           114        -3.309         28.67    -939.7E-03
           115        -1.301         28.93    -486.9E-03
           116    -570.2E-18         28.97    -417.4E-18
           117         1.301         28.93     486.9E-03
           118         3.309         28.67     939.7E-03
           119         6.877         28.16         1.352
           120        -6.786         27.85    -908.7E-03
           121        -3.286         28.39    -639.8E-03
           122        -1.302         28.68    -329.7E-03
           123    -517.6E-18         28.73    -182.6E-18
           124         1.302         28.68     329.7E-03
           125         3.286         28.39     639.8E-03
           126         6.786         27.85     908.7E-03
           127        -6.698         27.67    -552.6E-03
           128        -3.240         28.23    -393.2E-03
           129        -1.284         28.52    -203.1E-03
           130    -679.5E-18         28.59    -117.9E-18
           131         1.284         28.52     203.1E-03
           132         3.240         28.23     393.2E-03
           133         6.698         27.67     552.6E-03
           134        -6.642         27.57    -260.3E-03
           135        -3.205         28.14    -186.3E-03
           136        -1.268         28.44    -96.51E-03
           137    -420.8E-18         28.51    -312.7E-18
           138         1.268         28.44     96.51E-03
           139         3.205         28.14     186.3E-03
           140         6.642         27.57     260.3E-03
           141        -6.622         27.54     9.590E-33
           142        -3.192         28.11     27.32E-33
           143        -1.262         28.42     10.98E-33
           144    -846.8E-18         28.48    -5.186E-33
           145         1.262         28.42    -23.78E-33
           146         3.192         28.11    -39.23E-33
           147         6.622         27.54    -9.590E-33
           148        -7.742         23.99        -1.287
           149        -3.630         24.23    -909.5E-03
           150        -1.385         24.37    -464.6E-03
           151    -396.2E-18         24.42    -711.1E-18
           152         1.385         24.37     464.6E-03
           153         3.630         24.23     909.5E-03
           154         7.742         23.99         1.287
           155        -8.295         23.64        -1.053
           156        -4.148         23.87    -726.0E-03
           157        -1.663         23.99    -376.0E-03
           158    -252.5E-18         24.03    -559.4E-18
           159         1.663         23.99     376.0E-03
           160         4.148         23.87     726.0E-03
           161         8.295         23.64         1.053
           162        -8.333         23.35    -801.1E-03
           163        -4.287         23.60    -549.3E-03
           164        -1.755         23.74    -281.7E-03
           165    -434.8E-18         23.78    -178.0E-18
           166         1.755         23.74     281.7E-03
           167         4.287         23.60     549.3E-03
           168         8.333         23.35     801.1E-03
           169        -8.234         23.15    -563.2E-03
           170        -4.269         23.41    -387.6E-03
           171        -1.761         23.56    -197.2E-03
           172    -464.6E-18         23.61    -191.5E-18
           173         1.761         23.56     197.2E-03
           174         4.269         23.41     387.6E-03
           175         8.234         23.15     563.2E-03
           176        -8.128         23.01    -354.0E-03
           177        -4.215         23.28    -244.5E-03
           178        -1.740         23.44    -124.4E-03
           179    -326.0E-18         23.50    -39.10E-18
           180         1.740         23.44     124.4E-03
           181         4.215         23.28     244.5E-03
           182         8.128         23.01     354.0E-03
           183        -8.057         22.94    -170.3E-03
           184        -4.171         23.21    -117.9E-03
           185        -1.720         23.38    -59.99E-03
           186    -377.6E-18         23.43     235.2E-18
           187         1.720         23.38     59.99E-03
           188         4.171         23.21     117.9E-03
           189         8.057         22.94     170.3E-03
           190        -8.033         22.91     1.640E-33
           191        -4.155         23.19     7.686E-33
           192        -1.712         23.35     2.763E-33
           193    -542.3E-18         23.41    -3.338E-33
           194         1.712         23.35    -8.829E-33
           195         4.155         23.19    -13.80E-33
           196         8.033         22.91    -1.640E-33
           197        -8.174         18.41    -204.5E-03
           198        -3.917         18.41    -122.3E-03
           199        -1.525         18.39    -56.84E-03
           200    -885.4E-18         18.39    -452.1E-18
           201         1.525         18.39     56.84E-03
           202         3.917         18.41     122.3E-03
           203         8.174         18.41     204.5E-03
           204        -8.742         18.33    -203.4E-03
           205        -4.447         18.32    -123.5E-03
           206        -1.810         18.32    -56.59E-03
           207    -248.9E-18         18.32    -274.9E-18
           208         1.810         18.32     56.59E-03
           209         4.447         18.32     123.5E-03
           210         8.742         18.33     203.4E-03
           211        -8.796         18.24    -199.3E-03
           212        -4.599         18.23    -118.6E-03
           213        -1.911         18.22    -53.69E-03
           214    -362.1E-18         18.22    -225.3E-18
           215         1.911         18.22     53.69E-03
           216         4.599         18.23     118.6E-03
           217         8.796         18.24     199.3E-03
           218        -8.705         18.16    -172.5E-03
           219        -4.587         18.14    -100.9E-03
           220        -1.920         18.12    -46.00E-03
           221    -202.2E-18         18.12     96.37E-18
           222         1.920         18.12     46.00E-03
           223         4.587         18.14     100.9E-03
           224         8.705         18.16     172.5E-03
           225        -8.599         18.08    -126.5E-03
           226        -4.531         18.07    -73.37E-03
           227        -1.898         18.04    -33.35E-03
           228    -528.0E-18         18.04     146.3E-18
           229         1.898         18.04     33.35E-03
           230         4.531         18.07     73.37E-03
           231         8.599         18.08     126.5E-03
           232        -8.526         18.04    -66.59E-03
           233        -4.486         18.02    -38.50E-03
           234        -1.877         17.99    -17.49E-03
           235    -466.7E-18         17.99    -213.1E-18
           236         1.877         17.99     17.49E-03
           237         4.486         18.02     38.50E-03
           238         8.526         18.04     66.59E-03
           239        -8.501         18.02    -5.586E-33
           240        -4.469         18.00    -9.876E-33
           241        -1.868         17.98    -5.201E-33
           242    -231.5E-18         17.97    -668.8E-36
           243         1.868         17.98     3.683E-33
           244         4.469         18.00     8.796E-33
           245         8.501         18.02     5.586E-33
           246        -7.671         12.90     872.7E-03
           247        -3.606         12.61     656.5E-03
           248        -1.374         12.46     345.2E-03
           249    -553.8E-18         12.39    -13.72E-18
           250         1.374         12.46    -345.2E-03
           251         3.606         12.61    -656.5E-03
           252         7.671         12.90    -872.7E-03
           253        -8.214         13.07     617.7E-03
           254        -4.112         12.80     468.2E-03
           255        -1.648         12.67     263.0E-03
           256    -197.3E-18         12.62    -30.59E-18
           257         1.648         12.67    -263.0E-03
           258         4.112         12.80    -468.2E-03
           259         8.214         13.07    -617.7E-03
           260        -8.278         13.17     386.6E-03
           261        -4.254         12.87     306.5E-03
           262        -1.736         12.72     173.5E-03
           263    -441.1E-18         12.66    -17.21E-18
           264         1.736         12.72    -173.5E-03
           265         4.254         12.87    -306.5E-03
           266         8.278         13.17    -386.6E-03
           267        -8.201         13.19     206.8E-03
           268        -4.240         12.87     181.7E-03
           269        -1.740         12.70     104.8E-03
           270    -451.0E-18         12.62    -7.650E-18
           271         1.740         12.70    -104.8E-03
           272         4.240         12.87    -181.7E-03
           273         8.201         13.19    -206.8E-03
           274        -8.109         13.17     95.34E-03
           275        -4.189         12.83     95.82E-03
           276        -1.718         12.65     57.40E-03
           277     109.6E-18         12.57    -101.6E-18
           278         1.718         12.65    -57.40E-03
           279         4.189         12.83    -95.82E-03
           280         8.109         13.17    -95.34E-03
           281        -8.045         13.14     34.94E-03
           282        -4.146         12.80     39.94E-03
           283        -1.698         12.61     24.85E-03
           284    -331.6E-18         12.53    -143.5E-18
           285         1.698         12.61    -24.85E-03
           286         4.146         12.80    -39.94E-03
           287         8.045         13.14    -34.94E-03
           288        -8.022         13.13    -14.63E-33
           289        -4.131         12.78    -28.70E-33
           290        -1.691         12.59    -13.55E-33
           291    -503.0E-18         12.51     1.487E-33
           292         1.691         12.59     17.00E-33
           293         4.131         12.78     31.98E-33
           294         8.022         13.13     14.63E-33
           295        -6.253         7.721         1.804
           296        -2.712         7.266         1.380
           297    -967.5E-03         6.952     749.6E-03
           298     31.48E-18         6.899     62.80E-18
           299     967.5E-03         6.952    -749.6E-03
           300         2.712         7.266        -1.380
           301         6.253         7.721        -1.804
           302        -6.741         8.103         1.362
           303        -3.153         7.676         1.019
           304        -1.191         7.412     561.2E-03
           305    -81.58E-18         7.387     92.66E-18
           306         1.191         7.412    -561.2E-03
           307         3.153         7.676        -1.019
           308         6.741         8.103        -1.362
           309        -6.799         8.351     884.6E-03
           310        -3.247         7.869     682.3E-03
           311        -1.247         7.549     378.6E-03
           312    -385.0E-18         7.516     135.8E-18
           313         1.247         7.549    -378.6E-03
           314         3.247         7.869    -682.3E-03
           315         6.799         8.351    -884.6E-03
           316        -6.753         8.431     521.1E-03
           317        -3.229         7.910     425.8E-03
           318        -1.241         7.551     237.4E-03
           319    -313.4E-18         7.502    -41.31E-18
           320         1.241         7.551    -237.4E-03
           321         3.229         7.910    -425.8E-03
           322         6.753         8.431    -521.1E-03
           323        -6.686         8.444     279.4E-03
           324        -3.186         7.896     239.7E-03
           325        -1.220         7.515     136.2E-03
           326    -189.9E-18         7.459    -34.98E-18
           327         1.220         7.515    -136.2E-03
           328         3.186         7.896    -239.7E-03
           329         6.686         8.444    -279.4E-03
           330        -6.638         8.437     119.9E-03
           331        -3.152         7.875     106.4E-03
           332        -1.202         7.483     61.27E-03
           333    -207.1E-18         7.423     58.71E-18
           334         1.202         7.483    -61.27E-03
           335         3.152         7.875    -106.4E-03
           336         6.638         8.437    -119.9E-03
           337        -6.620         8.433    -22.27E-33
           338        -3.140         7.866    -50.83E-33
           339        -1.196         7.471    -27.48E-33
           340    -459.4E-18         7.410     4.305E-33
           341         1.196         7.471     35.07E-33
           342         3.140         7.866     59.56E-33
           343         6.620         8.433     22.27E-33
           344        -3.813         3.490         2.682
           345        -1.282         2.554         2.066
           346    -516.9E-03         2.455         1.013
           347     225.7E-18         2.464     112.0E-18
           348     516.9E-03         2.455        -1.013
           349         1.282         2.554        -2.066
           350         3.813         3.490        -2.682
           351        -4.177         3.970         1.893
           352        -1.542         3.101         1.451
           353    -648.0E-03         3.098     786.2E-03
           354    -256.3E-18         3.112     218.2E-18
           355     648.0E-03         3.098    -786.2E-03
           356         1.542         3.101        -1.451
           357         4.177         3.970        -1.893
           358        -4.250         4.251         1.208
           359        -1.558         3.226     955.8E-03
           360    -681.0E-03         3.175     530.6E-03
           361    -203.5E-18         3.209     223.7E-18
           362     681.0E-03         3.175    -530.6E-03
           363         1.558         3.226    -955.8E-03
           364         4.250         4.251        -1.208
           365        -4.236         4.338     725.7E-03
           366        -1.531         3.252     596.7E-03
           367    -670.9E-03         3.168     332.6E-03
           368    -42.23E-18         3.185     146.6E-18
           369     670.9E-03         3.168    -332.6E-03
           370         1.531         3.252    -596.7E-03
           371         4.236         4.338    -725.7E-03
           372        -4.203         4.370     402.0E-03
           373        -1.501         3.242     338.4E-03
           374    -655.3E-03         3.138     191.6E-03
           375    -51.05E-18         3.149     119.1E-18
           376     655.3E-03         3.138    -191.6E-03
           377         1.501         3.242    -338.4E-03
           378         4.203         4.370    -402.0E-03
           379        -4.176         4.378     177.4E-03
           380        -1.479         3.229     151.7E-03
           381    -644.0E-03         3.114     86.63E-03
           382    -235.1E-18         3.122     131.7E-18
           383     644.0E-03         3.114    -86.63E-03
           384         1.479         3.229    -151.7E-03
           385         4.176         4.378    -177.4E-03
           386        -4.166         4.379    -49.78E-33
           387        -1.472         3.223    -95.68E-33
           388    -640.0E-03         3.105    -31.22E-33
           389    -334.4E-18         3.112     5.486E-33
           390     640.0E-03         3.105     46.94E-33
           391         1.472         3.223     108.7E-33
           392         4.166         4.379     49.78E-33
           393           -0.           -0.         2.856
           394    -101.8E-33     44.46E-33         2.349
           395    -66.45E-33     37.40E-33         1.096
           396    -34.75E-33     26.28E-33     417.3E-18
           397     153.2E-36     14.70E-33        -1.096
           398     88.04E-33    -2.738E-33        -2.349
           399           -0.           -0.        -2.856
           400    -224.3E-33     80.00E-33         2.014
           401    -326.4E-33     135.5E-33         1.631
           402    -151.5E-33     137.5E-33     867.0E-03
           403    -37.76E-33     127.8E-33     299.5E-18
           404     80.17E-33     116.0E-33    -867.0E-03
           405     306.5E-33     71.73E-33        -1.631
           406     224.3E-33     80.00E-33        -2.014
           407    -232.1E-33     86.62E-33         1.289
           408    -346.9E-33     150.8E-33         1.066
           409    -163.3E-33     151.3E-33     588.0E-03
           410    -40.69E-33     137.7E-33     357.8E-18
           411     88.55E-33     121.0E-33    -588.0E-03
           412     322.3E-33     77.32E-33        -1.066
           413     232.1E-33     86.62E-33        -1.289
           414    -234.6E-33     90.34E-33     786.6E-03
           415    -351.8E-33     154.4E-33     661.2E-03
           416    -165.8E-33     153.8E-33     368.6E-03
           417    -39.78E-33     138.5E-33     151.2E-18
           418     91.15E-33     121.3E-33    -368.6E-03
           419     326.4E-33     78.69E-33    -661.2E-03
           420     234.6E-33     90.34E-33    -786.6E-03
           421    -235.3E-33     92.21E-33     441.6E-03
           422    -352.3E-33     155.5E-33     375.6E-03
           423    -165.6E-33     154.0E-33     212.1E-03
           424    -39.02E-33     138.1E-33     119.5E-18
           425     92.04E-33     120.9E-33    -212.1E-03
           426     327.4E-33     78.68E-33    -375.6E-03
           427     235.3E-33     92.21E-33    -441.6E-03
           428    -235.6E-33     93.22E-33     196.7E-03
           429    -351.9E-33     155.7E-33     168.6E-03
           430    -165.2E-33     154.2E-33     96.03E-03
           431    -38.48E-33     138.2E-33     91.08E-18
           432     92.45E-33     120.9E-33    -96.03E-03
           433     327.5E-33     78.92E-33    -168.6E-03
           434     235.6E-33     93.22E-33    -196.7E-03
           435           -0.            0.           -0.
           436    -125.4E-33     77.51E-33    -18.66E-33
           437    -79.12E-33     62.76E-33    -5.232E-33
           438    -38.25E-33     46.49E-33     7.426E-33
           439     6.810E-33     29.71E-33     21.81E-33
           440     101.2E-33     1.174E-33     56.47E-33
           441           -0.           -0.           -0.


  Minimum             -8.796    -2.738E-33        -3.645
       At Node           211           398             1

  Maximum              8.796         38.12         3.645
       At Node           217             6             7

         Total    -1.776E-15     8.016E+03    -5.218E-15


