********************************************************************************
Field Output Report, written Thu Jul 06 10:09:25 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_FORCE_ELASTIC_elem_5_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           220     13.35E-33         37.32         1.264
           221     17.22E-33         37.29         1.437
           222     22.13E-33         37.23         1.606
           223     28.68E-33         37.12         1.770
           224     41.37E-33         36.95         1.927
           225     19.80E-33         36.54         2.074
           226    -19.81E-33         36.41        -1.871
           227    -43.35E-33         36.82        -1.741
           228    -33.20E-33         37.00        -1.602
           229    -27.22E-33         37.11        -1.456
           230    -22.66E-33         37.17        -1.305
           231    -19.00E-33         37.21        -1.149
           232    -15.93E-33         37.23    -989.5E-03
           233    -13.26E-33         37.23    -827.7E-03
           234    -10.90E-33         37.23    -664.0E-03
           235    -8.761E-33         37.23    -499.0E-03
           236    -6.770E-33         37.22    -333.1E-03
           237    -4.872E-33         37.22    -166.7E-03
           238    -3.016E-33         37.22     563.7E-18
           239    -1.153E-33         37.22     166.7E-03
           240     767.0E-36         37.22     333.1E-03
           241     2.797E-33         37.23     499.0E-03
           242     4.996E-33         37.23     664.0E-03
           243     7.435E-33         37.23     827.7E-03
           244     10.20E-33         37.23     989.5E-03
           245     13.43E-33         37.21         1.149
           246     17.30E-33         37.17         1.305
           247     22.20E-33         37.11         1.456
           248     28.74E-33         37.00         1.602
           249     41.42E-33         36.82         1.741
           250     19.81E-33         36.41         1.871
           251    -19.81E-33         36.29        -1.683
           252    -43.36E-33         36.71        -1.569
           253    -33.23E-33         36.89        -1.446
           254    -27.26E-33         37.00        -1.316
           255    -22.71E-33         37.07        -1.181
           256    -19.05E-33         37.11        -1.041
           257    -15.97E-33         37.13    -897.3E-03
           258    -13.31E-33         37.14    -751.2E-03
