********************************************************************************
Field Output Report, written Thu Jul 06 10:09:05 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_FORCE_ELASTIC_elem_10_160x120x120mm_intp_2_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
            43     20.14E-33         37.64        -1.302
            44     13.71E-33         37.63    -867.0E-03
            45     8.428E-33         37.61    -433.1E-03
            46     3.562E-33         37.60    -535.2E-18
            47    -1.456E-33         37.61     433.1E-03
            48    -7.237E-33         37.63     867.0E-03
            49    -14.62E-33         37.64         1.302
            50    -25.50E-33         37.60         1.733
            51    -44.29E-33         37.46         2.155
            52    -13.48E-33         36.87         2.548
            53     13.59E-33         36.54        -2.086
            54     44.25E-33         37.16        -1.779
            55     29.10E-33         37.31        -1.443
            56     20.42E-33         37.36        -1.091
            57     13.89E-33         37.36    -730.1E-03
            58     8.483E-33         37.35    -365.7E-03
            59     3.488E-33         37.34     766.2E-18
            60    -1.655E-33         37.35     365.7E-03
            61    -7.543E-33         37.36     730.1E-03
            62    -14.99E-33         37.36         1.091
            63    -25.88E-33         37.31         1.443
            64    -44.59E-33         37.16         1.779
            65    -13.59E-33         36.54         2.086
            66     13.63E-33         36.29        -1.692
            67     44.41E-33         36.92        -1.453
            68     29.27E-33         37.09        -1.186
            69     20.57E-33         37.15    -900.8E-03
            70     13.98E-33         37.16    -605.1E-03
            71     8.512E-33         37.15    -303.8E-03
            72     3.446E-33         37.15     368.5E-18
            73    -1.762E-33         37.15     303.8E-03
            74    -7.700E-33         37.16     605.1E-03
            75    -15.17E-33         37.15     900.8E-03
            76    -26.04E-33         37.09         1.186
            77    -44.69E-33         36.92         1.453
            78    -13.63E-33         36.29         1.692
            79     13.65E-33         36.09        -1.355
            80     44.45E-33         36.74        -1.170
            81     29.33E-33         36.92    -958.9E-03
            82     20.63E-33         36.99    -731.1E-03
            83     14.03E-33         37.00    -492.5E-03
            84     8.525E-33         37.00    -247.7E-03
            85     3.426E-33         36.99     1.147E-15
            86    -1.812E-33         37.00     247.7E-03
            87    -7.770E-33         37.00     492.5E-03
            88    -15.24E-33         36.99     731.1E-03
            89    -26.09E-33         36.92     958.9E-03
            90    -44.69E-33         36.74         1.170
            91    -13.65E-33         36.09         1.355
            92     13.65E-33         35.94        -1.064
            93     44.44E-33         36.60    -922.1E-03
            94     29.34E-33         36.79    -758.6E-03
            95     20.65E-33         36.87    -580.0E-03
            96     14.04E-33         36.88    -391.6E-03
            97     8.530E-33         36.88    -197.2E-03
            98     3.418E-33         36.88    -879.7E-18
            99    -1.831E-33         36.88     197.2E-03
           100    -7.792E-33         36.88     391.6E-03
           101    -15.25E-33         36.87     580.0E-03
           102    -26.08E-33         36.79     758.6E-03
           103    -44.65E-33         36.60     922.1E-03
           104    -13.65E-33         35.94         1.064
           105     13.65E-33         35.83    -809.7E-03
           106     44.41E-33         36.50    -703.8E-03
           107     29.33E-33         36.69    -580.5E-03
           108     20.65E-33         36.77    -444.8E-03
           109     14.04E-33         36.79    -300.8E-03
           110     8.531E-33         36.79    -151.6E-03
           111     3.417E-33         36.79     253.4E-18
           112    -1.833E-33         36.79     151.6E-03
           113    -7.790E-33         36.79     300.8E-03
           114    -15.24E-33         36.77     444.8E-03
           115    -26.05E-33         36.69     580.5E-03
           116    -44.60E-33         36.50     703.8E-03
           117    -13.65E-33         35.83     809.7E-03
           118     13.66E-33         35.75    -583.6E-03
           119     44.38E-33         36.42    -508.3E-03
           120     29.31E-33         36.62    -420.1E-03
           121     20.64E-33         36.70    -322.4E-03
           122     14.04E-33         36.73    -218.2E-03
           123     8.532E-33         36.73    -110.1E-03
           124     3.420E-33         36.73     112.2E-18
           125    -1.827E-33         36.73     110.1E-03
           126    -7.779E-33         36.73     218.2E-03
           127    -15.22E-33         36.70     322.4E-03
           128    -26.02E-33         36.62     420.1E-03
           129    -44.55E-33         36.42     508.3E-03
           130    -13.66E-33         35.75     583.6E-03
           131     13.66E-33         35.70    -377.9E-03
           132     44.35E-33         36.37    -329.7E-03
           133     29.30E-33         36.57    -272.8E-03
           134     20.63E-33         36.66    -209.6E-03
           135     14.04E-33         36.68    -142.0E-03
           136     8.533E-33         36.68    -71.65E-03
           137     3.423E-33         36.68     402.1E-18
           138    -1.820E-33         36.68     71.65E-03
           139    -7.767E-33         36.68     142.0E-03
           140    -15.20E-33         36.66     209.6E-03
           141    -25.99E-33         36.57     272.8E-03
           142    -44.51E-33         36.37     329.7E-03
           143    -13.66E-33         35.70     377.9E-03
           144     13.67E-33         35.67    -185.7E-03
           145     44.35E-33         36.34    -162.1E-03
           146     29.29E-33         36.54    -134.3E-03
           147     20.63E-33         36.63    -103.2E-03
           148     14.04E-33         36.66    -69.95E-03
           149     8.536E-33         36.66    -35.31E-03
           150     3.427E-33         36.66    -103.3E-18
           151    -1.816E-33         36.66     35.31E-03
           152    -7.761E-33         36.66     69.95E-03
           153    -15.20E-33         36.63     103.2E-03
           154    -25.98E-33         36.54     134.3E-03
           155    -44.50E-33         36.34     162.1E-03
           156    -13.67E-33         35.67     185.7E-03
           157           -0.         35.66           -0.
           158     14.74E-33         36.33    -2.440E-33
           159     10.87E-33         36.53    -1.599E-33
           160     8.696E-33         36.62    -1.030E-33
           161     6.778E-33         36.65    -568.4E-36
           162     5.089E-33         36.65    -166.7E-36
           163     3.430E-33         36.65     223.3E-36
           164     1.637E-33         36.65     645.8E-36
           165    -492.6E-36         36.65     1.152E-33
           166    -3.252E-33         36.62     1.820E-33
           167    -7.556E-33         36.53     2.769E-33
           168    -14.88E-33         36.33     4.292E-33
           169            0.         35.66            0.
           170        -2.471         37.00        -4.202
           171        -1.253         37.39        -3.409
           172    -742.3E-03         37.52        -2.650
           173    -453.9E-03         37.52        -1.941
           174    -262.1E-03         37.48        -1.273
           175    -120.0E-03         37.44    -630.1E-03
           176    -1.829E-15         37.43    -714.2E-18
           177     120.0E-03         37.44     630.1E-03
           178     262.1E-03         37.48         1.273
           179     453.9E-03         37.52         1.941
           180     742.3E-03         37.52         2.650
           181         1.253         37.39         3.409
           182         2.471         37.00         4.202
           183        -2.664         36.27        -3.586
           184        -1.430         36.72        -2.953
           185    -865.7E-03         36.89        -2.327
           186    -537.2E-03         36.92        -1.720
           187    -313.8E-03         36.91        -1.134
           188    -144.9E-03         36.88    -562.8E-03
           189    -449.1E-18         36.87     400.4E-18
           190     144.9E-03         36.88     562.8E-03
           191     313.8E-03         36.91         1.134
           192     537.2E-03         36.92         1.720
           193     865.7E-03         36.89         2.327
           194         1.430         36.72         2.953
           195         2.664         36.27         3.586
           196        -2.693         35.73        -3.000
           197        -1.485         36.21        -2.508
           198    -920.0E-03         36.42        -2.000
           199    -580.6E-03         36.47        -1.492
           200    -343.2E-03         36.47    -989.1E-03
           201    -159.6E-03         36.45    -492.7E-03
           202    -657.6E-18         36.45    -545.7E-18
           203     159.6E-03         36.45     492.7E-03
           204     343.2E-03         36.47     989.1E-03
           205     580.6E-03         36.47         1.492
           206     920.0E-03         36.42         2.000
           207         1.485         36.21         2.508
           208         2.693         35.73         3.000
           209        -2.689         35.31        -2.484
           210        -1.499         35.83        -2.101
           211    -941.0E-03         36.05        -1.692
           212    -600.7E-03         36.12        -1.271
           213    -358.1E-03         36.13    -847.6E-03
           214    -167.5E-03         36.12    -423.5E-03
           215    -294.8E-18         36.12    -868.9E-18
           216     167.5E-03         36.12     423.5E-03
           217     358.1E-03         36.13     847.6E-03
           218     600.7E-03         36.12         1.271
           219     941.0E-03         36.05         1.692
           220         1.499         35.83         2.101
           221         2.689         35.31         2.484
           222        -2.674         34.99        -2.040
           223        -1.496         35.53        -1.740
           224    -945.6E-03         35.77        -1.412
           225    -607.6E-03         35.85        -1.067
           226    -364.3E-03         35.87    -714.6E-03
           227    -171.0E-03         35.87    -358.0E-03
           228    -1.024E-15         35.87    -13.21E-18
           229     171.0E-03         35.87     358.0E-03
           230     364.3E-03         35.87     714.6E-03
           231     607.6E-03         35.85         1.067
           232     945.6E-03         35.77         1.412
           233         1.496         35.53         1.740
           234         2.674         34.99         2.040
           235        -2.657         34.74        -1.658
           236        -1.487         35.30        -1.424
           237    -942.4E-03         35.56        -1.162
           238    -607.6E-03         35.65    -882.5E-03
           239    -365.4E-03         35.67    -592.9E-03
           240    -171.9E-03         35.67    -297.7E-03
           241     89.77E-18         35.67    -480.0E-18
           242     171.9E-03         35.67     297.7E-03
           243     365.4E-03         35.67     592.9E-03
           244     607.6E-03         35.65     882.5E-03
           245     942.4E-03         35.56         1.162
           246         1.487         35.30         1.424
           247         2.657         34.74         1.658
           248        -2.640         34.55        -1.330
           249        -1.476         35.12        -1.147
           250    -935.8E-03         35.39    -940.4E-03
           251    -604.2E-03         35.49    -717.0E-03
           252    -363.8E-03         35.52    -483.0E-03
           253    -171.3E-03         35.52    -242.9E-03
           254     120.7E-18         35.52     308.5E-18
           255     171.3E-03         35.52     242.9E-03
           256     363.8E-03         35.52     483.0E-03
           257     604.2E-03         35.49     717.0E-03
           258     935.8E-03         35.39     940.4E-03
           259         1.476         35.12         1.147
           260         2.640         34.55         1.330
           261        -2.624         34.41        -1.045
           262        -1.465         34.98    -905.2E-03
           263    -928.2E-03         35.26    -744.5E-03
           264    -599.4E-03         35.36    -569.2E-03
           265    -361.1E-03         35.40    -384.3E-03
           266    -170.1E-03         35.40    -193.5E-03
           267     20.22E-18         35.40    -277.6E-18
           268     170.1E-03         35.40     193.5E-03
           269     361.1E-03         35.40     384.3E-03
           270     599.4E-03         35.36     569.2E-03
           271     928.2E-03         35.26     744.5E-03
           272         1.465         34.98     905.2E-03
           273         2.624         34.41         1.045
           274        -2.611         34.30    -795.8E-03
           275        -1.455         34.88    -691.4E-03
           276    -920.9E-03         35.16    -570.1E-03
           277    -594.5E-03         35.27    -436.8E-03
           278    -358.2E-03         35.31    -295.3E-03
           279    -168.7E-03         35.32    -148.8E-03
           280    -894.8E-18         35.32    -804.2E-18
           281     168.7E-03         35.32     148.8E-03
           282     358.2E-03         35.31     295.3E-03
           283     594.5E-03         35.27     436.8E-03
           284     920.9E-03         35.16     570.1E-03
           285         1.455         34.88     691.4E-03
           286         2.611         34.30     795.8E-03
           287        -2.601         34.22    -573.8E-03
           288        -1.447         34.81    -499.6E-03
           289    -914.8E-03         35.09    -412.8E-03
           290    -590.2E-03         35.20    -316.7E-03
           291    -355.5E-03         35.24    -214.4E-03
           292    -167.4E-03         35.25    -108.1E-03
           293     266.0E-18         35.26    -838.3E-18
           294     167.4E-03         35.25     108.1E-03
           295     355.5E-03         35.24     214.4E-03
           296     590.2E-03         35.20     316.7E-03
           297     914.8E-03         35.09     412.8E-03
           298         1.447         34.81     499.6E-03
           299         2.601         34.22     573.8E-03
           300        -2.593         34.16    -371.7E-03
           301        -1.441         34.75    -324.2E-03
           302    -910.2E-03         35.04    -268.2E-03
           303    -586.9E-03         35.16    -206.0E-03
           304    -353.3E-03         35.20    -139.5E-03
           305    -166.4E-03         35.21    -70.40E-03
           306     30.64E-18         35.21     151.0E-18
           307     166.4E-03         35.21     70.40E-03
           308     353.3E-03         35.20     139.5E-03
           309     586.9E-03         35.16     206.0E-03
           310     910.2E-03         35.04     268.2E-03
           311         1.441         34.75     324.2E-03
           312         2.593         34.16     371.7E-03
           313        -2.589         34.13    -182.7E-03
           314        -1.437         34.73    -159.4E-03
           315    -907.3E-03         35.02    -132.0E-03
           316    -584.9E-03         35.13    -101.4E-03
           317    -352.0E-03         35.18    -68.74E-03
           318    -165.8E-03         35.19    -34.69E-03
           319    -381.7E-18         35.19    -971.7E-18
           320     165.8E-03         35.19     34.69E-03
           321     352.0E-03         35.18     68.74E-03
           322     584.9E-03         35.13     101.4E-03
           323     907.3E-03         35.02     132.0E-03
           324         1.437         34.73     159.4E-03
           325         2.589         34.13     182.7E-03
           326        -2.587         34.12    -2.684E-33
           327        -1.436         34.72    -7.315E-33
           328    -906.4E-03         35.01    -5.250E-33
           329    -584.2E-03         35.12    -3.539E-33
           330    -351.6E-03         35.17    -2.125E-33
           331    -165.5E-03         35.18    -911.1E-36
           332     611.6E-18         35.18     221.2E-36
           333     165.5E-03         35.18     1.386E-33
           334     351.6E-03         35.17     2.703E-33
           335     584.2E-03         35.12     4.318E-33
           336     906.4E-03         35.01     6.418E-33
           337         1.436         34.72     9.298E-33
           338         2.587         34.12     2.684E-33
           339        -4.125         34.85        -3.678
           340        -2.455         35.24        -3.049
           341        -1.507         35.45        -2.414
           342    -925.0E-03         35.52        -1.788
           343    -533.6E-03         35.53        -1.179
           344    -244.2E-03         35.52    -585.2E-03
           345    -2.199E-15         35.51     415.8E-18
           346     244.2E-03         35.52     585.2E-03
           347     533.6E-03         35.53         1.179
           348     925.0E-03         35.52         1.788
           349         1.507         35.45         2.414
           350         2.455         35.24         3.049
           351         4.125         34.85         3.678
           352        -4.410         34.26        -3.224
           353        -2.730         34.66        -2.680
           354        -1.718         34.89        -2.133
           355        -1.074         34.98        -1.589
           356    -628.8E-03         35.00        -1.052
           357    -290.6E-03         35.00    -523.6E-03
           358    -1.317E-15         35.00     412.6E-18
           359     290.6E-03         35.00     523.6E-03
           360     628.8E-03         35.00         1.052
           361         1.074         34.98         1.589
           362         1.718         34.89         2.133
           363         2.730         34.66         2.680
           364         4.410         34.26         3.224
           365        -4.484         33.77        -2.750
           366        -2.839         34.20        -2.307
           367        -1.822         34.45        -1.849
           368        -1.156         34.56        -1.385
           369    -684.5E-03         34.59    -920.8E-03
           370    -318.5E-03         34.60    -459.5E-03
           371    -300.5E-18         34.60     279.2E-18
           372     318.5E-03         34.60     459.5E-03
           373     684.5E-03         34.59     920.8E-03
           374         1.156         34.56         1.385
           375         1.822         34.45         1.849
           376         2.839         34.20         2.307
           377         4.484         33.77         2.750
           378        -4.488         33.39        -2.305
           379        -2.873         33.83        -1.951
           380        -1.865         34.10        -1.575
           381        -1.196         34.23        -1.186
           382    -713.6E-03         34.27    -791.8E-03
           383    -333.8E-03         34.28    -396.1E-03
           384    -122.5E-18         34.29     14.01E-18
           385     333.8E-03         34.28     396.1E-03
           386     713.6E-03         34.27     791.8E-03
           387         1.196         34.23         1.186
           388         1.865         34.10         1.575
           389         2.873         33.83         1.951
           390         4.488         33.39         2.305
           391        -4.466         33.09        -1.908
           392        -2.872         33.55        -1.627
           393        -1.876         33.84        -1.321
           394        -1.210         33.97    -999.7E-03
           395    -726.0E-03         34.03    -669.9E-03
           396    -340.7E-03         34.04    -335.8E-03
           397    -1.088E-15         34.04    -1.067E-15
           398     340.7E-03         34.04     335.8E-03
           399     726.0E-03         34.03     669.9E-03
           400         1.210         33.97     999.7E-03
           401         1.876         33.84         1.321
           402         2.872         33.55         1.627
           403         4.466         33.09         1.908
           404        -4.435         32.85        -1.559
           405        -2.857         33.33        -1.338
           406        -1.871         33.63        -1.092
           407        -1.211         33.77    -829.4E-03
           408    -728.7E-03         33.83    -557.4E-03
           409    -342.7E-03         33.85    -279.9E-03
           410    -200.3E-18         33.86    -116.7E-18
           411     342.7E-03         33.85     279.9E-03
           412     728.7E-03         33.83     557.4E-03
           413         1.211         33.77     829.4E-03
           414         1.871         33.63         1.092
           415         2.857         33.33         1.338
           416         4.435         32.85         1.559
           417        -4.403         32.67        -1.255
           418        -2.836         33.16        -1.082
           419        -1.859         33.47    -886.4E-03
           420        -1.205         33.62    -675.7E-03
           421    -726.1E-03         33.69    -455.2E-03
           422    -341.8E-03         33.71    -228.9E-03
           423    -135.6E-18         33.71     520.9E-18
           424     341.8E-03         33.71     228.9E-03
           425     726.1E-03         33.69     455.2E-03
           426         1.205         33.62     675.7E-03
           427         1.859         33.47     886.4E-03
           428         2.836         33.16         1.082
           429         4.403         32.67         1.255
           430        -4.373         32.53    -989.1E-03
           431        -2.815         33.03    -855.9E-03
           432        -1.845         33.35    -703.5E-03
           433        -1.196         33.50    -537.7E-03
           434    -721.0E-03         33.57    -362.9E-03
           435    -339.5E-03         33.60    -182.7E-03
           436    -593.5E-18         33.60     630.0E-18
           437     339.5E-03         33.60     182.7E-03
           438     721.0E-03         33.57     362.9E-03
           439         1.196         33.50     537.7E-03
           440         1.845         33.35     703.5E-03
           441         2.815         33.03     855.9E-03
           442         4.373         32.53     989.1E-03
           443        -4.348         32.43    -754.7E-03
           444        -2.796         32.93    -655.0E-03
           445        -1.831         33.25    -539.7E-03
           446        -1.187         33.41    -413.3E-03
           447    -715.4E-03         33.49    -279.3E-03
           448    -336.9E-03         33.51    -140.8E-03
           449     918.5E-18         33.52     90.71E-18
           450     336.9E-03         33.51     140.8E-03
           451     715.4E-03         33.49     279.3E-03
           452         1.187         33.41     413.3E-03
           453         1.831         33.25     539.7E-03
           454         2.796         32.93     655.0E-03
           455         4.348         32.43     754.7E-03
           456        -4.328         32.35    -545.1E-03
           457        -2.780         32.86    -474.0E-03
           458        -1.819         33.18    -391.3E-03
           459        -1.179         33.35    -300.0E-03
           460    -710.2E-03         33.42    -203.0E-03
           461    -334.4E-03         33.45    -102.4E-03
           462     527.5E-18         33.46    -526.4E-18
           463     334.4E-03         33.45     102.4E-03
           464     710.2E-03         33.42     203.0E-03
           465         1.179         33.35     300.0E-03
           466         1.819         33.18     391.3E-03
           467         2.780         32.86     474.0E-03
           468         4.328         32.35     545.1E-03
           469        -4.314         32.30    -353.5E-03
           470        -2.768         32.81    -307.8E-03
           471        -1.810         33.14    -254.4E-03
           472        -1.172         33.30    -195.3E-03
           473    -706.1E-03         33.38    -132.2E-03
           474    -332.4E-03         33.41    -66.71E-03
           475     25.75E-18         33.42     515.7E-18
           476     332.4E-03         33.41     66.71E-03
           477     706.1E-03         33.38     132.2E-03
           478         1.172         33.30     195.3E-03
           479         1.810         33.14     254.4E-03
           480         2.768         32.81     307.8E-03
           481         4.314         32.30     353.5E-03
           482        -4.305         32.27    -173.8E-03
           483        -2.761         32.78    -151.5E-03
           484        -1.805         33.11    -125.3E-03
           485        -1.168         33.28    -96.23E-03
           486    -703.6E-03         33.35    -65.18E-03
           487    -331.2E-03         33.38    -32.89E-03
           488    -475.4E-18         33.39     540.4E-18
           489     331.2E-03         33.38     32.89E-03
           490     703.6E-03         33.35     65.18E-03
           491         1.168         33.28     96.23E-03
           492         1.805         33.11     125.3E-03
           493         2.761         32.78     151.5E-03
           494         4.305         32.27     173.8E-03
           495        -4.303         32.26    -1.949E-33
           496        -2.759         32.78    -5.781E-33
           497        -1.803         33.10    -4.303E-33
           498        -1.167         33.27    -2.975E-33
           499    -702.7E-03         33.35    -1.822E-33
           500    -330.7E-03         33.38    -785.8E-36
           501    -1.140E-15         33.38     200.5E-36
           502     330.7E-03         33.38     1.212E-33
           503     702.7E-03         33.35     2.327E-33
           504         1.167         33.27     3.613E-33
           505         1.803         33.10     5.122E-33
           506         2.759         32.78     6.759E-33
           507         4.303         32.26     1.949E-33
           508        -5.454         32.53        -3.150
           509        -3.507         32.85        -2.626
           510        -2.236         33.07        -2.097
           511        -1.392         33.18        -1.566
           512    -807.8E-03         33.23        -1.039
           513    -370.5E-03         33.24    -517.4E-03
           514    -1.769E-15         33.24    -1.061E-15
           515     370.5E-03         33.24     517.4E-03
           516     807.8E-03         33.23         1.039
           517         1.392         33.18         1.566
           518         2.236         33.07         2.097
           519         3.507         32.85         2.626
           520         5.454         32.53         3.150
           521        -5.788         32.03        -2.785
           522        -3.834         32.36        -2.328
           523        -2.500         32.59        -1.865
           524        -1.587         32.71        -1.398
           525    -934.9E-03         32.76    -929.7E-03
           526    -433.1E-03         32.78    -463.9E-03
           527    -1.044E-15         32.79    -167.7E-18
           528     433.1E-03         32.78     463.9E-03
           529     934.9E-03         32.76     929.7E-03
           530         1.587         32.71         1.398
           531         2.500         32.59         1.865
           532         3.834         32.36         2.328
           533         5.788         32.03         2.785
           534        -5.903         31.62        -2.409
           535        -3.985         31.96        -2.025
           536        -2.641         32.20        -1.629
           537        -1.699         32.33        -1.225
           538        -1.012         32.40    -817.3E-03
           539    -471.9E-03         32.42    -408.5E-03
           540     510.4E-18         32.43    -439.9E-18
           541     471.9E-03         32.42     408.5E-03
           542         1.012         32.40     817.3E-03
           543         1.699         32.33         1.225
           544         2.641         32.20         1.629
           545         3.985         31.96         2.025
           546         5.903         31.62         2.409
           547        -5.922         31.28        -2.044
           548        -4.039         31.64        -1.730
           549        -2.705         31.89        -1.399
           550        -1.756         32.04        -1.056
           551        -1.053         32.11    -706.2E-03
           552    -493.7E-03         32.14    -353.6E-03
           553    -424.8E-18         32.14    -555.1E-18
           554     493.7E-03         32.14     353.6E-03
           555         1.053         32.11     706.2E-03
           556         1.756         32.04         1.056
           557         2.705         31.89         1.399
           558         4.039         31.64         1.730
           559         5.922         31.28         2.044
           560        -5.900         31.01        -1.707
           561        -4.044         31.38        -1.455
           562        -2.725         31.65        -1.182
           563        -1.779         31.80    -895.0E-03
           564        -1.072         31.88    -600.3E-03
           565    -504.0E-03         31.91    -301.1E-03
           566     52.95E-18         31.92    -268.1E-18
           567     504.0E-03         31.91     301.1E-03
           568         1.072         31.88     600.3E-03
           569         1.779         31.80     895.0E-03
           570         2.725         31.65         1.182
           571         4.044         31.38         1.455
           572         5.900         31.01         1.707
           573        -5.861         30.80        -1.405
           574        -4.027         31.18        -1.204
           575        -2.720         31.46    -982.2E-03
           576        -1.782         31.62    -746.3E-03
           577        -1.077         31.70    -501.7E-03
           578    -507.1E-03         31.74    -252.0E-03
           579    -241.5E-18         31.75     607.4E-18
           580     507.1E-03         31.74     252.0E-03
           581         1.077         31.70     501.7E-03
           582         1.782         31.62     746.3E-03
           583         2.720         31.46     982.2E-03
           584         4.027         31.18         1.204
           585         5.861         30.80         1.405
           586        -5.818         30.63        -1.137
           587        -3.999         31.02    -978.9E-03
           588        -2.705         31.31    -801.3E-03
           589        -1.775         31.48    -610.6E-03
           590        -1.074         31.56    -411.2E-03
           591    -506.2E-03         31.60    -206.8E-03
           592     736.6E-18         31.61    -367.1E-18
           593     506.2E-03         31.60     206.8E-03
           594         1.074         31.56     411.2E-03
           595         1.775         31.48     610.6E-03
           596         2.705         31.31     801.3E-03
           597         3.999         31.02     978.9E-03
           598         5.818         30.63         1.137
           599        -5.777         30.50    -900.3E-03
           600        -3.970         30.90    -777.6E-03
           601        -2.686         31.19    -638.3E-03
           602        -1.762         31.36    -487.5E-03
           603        -1.067         31.46    -328.9E-03
           604    -503.2E-03         31.50    -165.5E-03
           605     1.108E-15         31.51     370.9E-18
           606     503.2E-03         31.50     165.5E-03
           607         1.067         31.46     328.9E-03
           608         1.762         31.36     487.5E-03
           609         2.686         31.19     638.3E-03
           610         3.970         30.90     777.6E-03
           611         5.777         30.50     900.3E-03
           612        -5.742         30.40    -689.3E-03
           613        -3.944         30.81    -596.9E-03
           614        -2.667         31.10    -491.1E-03
           615        -1.750         31.28    -375.7E-03
           616        -1.059         31.37    -253.8E-03
           617    -499.5E-03         31.42    -127.8E-03
           618    -57.46E-18         31.43    -142.1E-18
           619     499.5E-03         31.42     127.8E-03
           620         1.059         31.37     253.8E-03
           621         1.750         31.28     375.7E-03
           622         2.667         31.10     491.1E-03
           623         3.944         30.81     596.9E-03
           624         5.742         30.40     689.3E-03
           625        -5.714         30.33    -499.0E-03
           626        -3.921         30.74    -433.0E-03
           627        -2.650         31.04    -356.8E-03
           628        -1.738         31.22    -273.3E-03
           629        -1.052         31.31    -184.8E-03
           630    -496.0E-03         31.36    -93.14E-03
           631     532.1E-18         31.37     244.6E-18
           632     496.0E-03         31.36     93.14E-03
           633         1.052         31.31     184.8E-03
           634         1.738         31.22     273.3E-03
           635         2.650         31.04     356.8E-03
           636         3.921         30.74     433.0E-03
           637         5.714         30.33     499.0E-03
           638        -5.694         30.28    -324.2E-03
           639        -3.905         30.70    -281.7E-03
           640        -2.637         31.00    -232.4E-03
           641        -1.729         31.18    -178.2E-03
           642        -1.046         31.27    -120.5E-03
           643    -493.2E-03         31.32    -60.78E-03
           644    -416.2E-18         31.33     310.6E-18
           645     493.2E-03         31.32     60.78E-03
           646         1.046         31.27     120.5E-03
           647         1.729         31.18     178.2E-03
           648         2.637         31.00     232.4E-03
           649         3.905         30.70     281.7E-03
           650         5.694         30.28     324.2E-03
           651        -5.681         30.25    -159.6E-03
           652        -3.895         30.67    -138.7E-03
           653        -2.630         30.97    -114.5E-03
           654        -1.723         31.15    -87.86E-03
           655        -1.042         31.25    -59.46E-03
           656    -491.4E-03         31.30    -29.99E-03
           657    -678.5E-18         31.31     637.9E-18
           658     491.4E-03         31.30     29.99E-03
           659         1.042         31.25     59.46E-03
           660         1.723         31.15     87.86E-03
           661         2.630         30.97     114.5E-03
           662         3.895         30.67     138.7E-03
           663         5.681         30.25     159.6E-03
           664        -5.677         30.24    -1.431E-33
           665        -3.891         30.66    -4.346E-33
           666        -2.627         30.96    -3.318E-33
           667        -1.721         31.15    -2.348E-33
           668        -1.041         31.24    -1.459E-33
           669    -490.8E-03         31.29    -632.1E-36
           670    -354.8E-18         31.30     167.2E-36
           671     490.8E-03         31.29     983.4E-36
           672         1.041         31.24     1.859E-33
           673         1.721         31.15     2.823E-33
           674         2.627         30.96     3.861E-33
           675         3.891         30.66     4.868E-33
           676         5.677         30.24     1.431E-33
           677        -6.513         30.02        -2.592
           678        -4.365         30.28        -2.166
           679        -2.867         30.47        -1.738
           680        -1.818         30.59        -1.304
           681        -1.065         30.65    -868.3E-03
           682    -490.6E-03         30.68    -433.6E-03
           683    -1.344E-15         30.69     561.1E-18
           684     490.6E-03         30.68     433.6E-03
           685         1.065         30.65     868.3E-03
