********************************************************************************
Field Output Report, written Thu Jul 06 10:10:02 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_UNIAX_FORCE_ELASTIC_elem_20_160x120x120mm_intp_2_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           438    -16.67E-33    -900.0E-03            0.
           439    -16.67E-33    -600.0E-03            0.
           440    -16.67E-33    -300.0E-03           -0.
           441           -0.           -0.           -0.
           442            7.        -1.800        -1.650
           443            7.        -1.650          -1.5
           444            7.          -1.5        -1.650
           445            7.        -1.650        -1.800
           446            8.        -1.650        -1.800
           447            8.          -1.5        -1.650
           448            8.        -1.650          -1.5
           449            8.        -1.800        -1.650
           450           7.5          -1.5        -1.800
           451           7.5        -1.800        -1.800
           452           7.5          -1.5          -1.5
           453           7.5        -1.800          -1.5
           454            7.        -1.350          -1.5
           455            7.        -1.200        -1.650
           456            7.        -1.350        -1.800
           457            8.        -1.350        -1.800
           458            8.        -1.200        -1.650
           459            8.        -1.350          -1.5
           460           7.5        -1.200        -1.800
           461           7.5        -1.200          -1.5
           462            7.        -1.050          -1.5
           463            7.    -900.0E-03        -1.650
           464            7.        -1.050        -1.800
           465            8.        -1.050        -1.800
           466            8.    -900.0E-03        -1.650
           467            8.        -1.050          -1.5
           468           7.5    -900.0E-03        -1.800
           469           7.5    -900.0E-03          -1.5
           470            7.     -750.E-03          -1.5
           471            7.    -600.0E-03        -1.650
           472            7.     -750.E-03        -1.800
           473            8.     -750.E-03        -1.800
           474            8.    -600.0E-03        -1.650
           475            8.     -750.E-03          -1.5
           476           7.5    -600.0E-03        -1.800
           477           7.5    -600.0E-03          -1.5
           478            7.    -450.0E-03          -1.5
           479            7.    -300.0E-03        -1.650
           480            7.    -450.0E-03        -1.800
           481            8.    -450.0E-03        -1.800
           482            8.    -300.0E-03        -1.650
           483            8.    -450.0E-03          -1.5
           484           7.5    -300.0E-03        -1.800
           485           7.5    -300.0E-03          -1.5
           486            7.    -150.0E-03          -1.5
           487            7.           -0.        -1.650
           488            7.    -150.0E-03        -1.800
           489            8.    -150.0E-03        -1.800
           490            8.           -0.        -1.650
           491            8.    -150.0E-03          -1.5
           492           7.5           -0.        -1.800
           493           7.5           -0.          -1.5
           494            7.        -1.800        -1.350
           495            7.        -1.650        -1.200
           496            7.          -1.5        -1.350
           497            8.          -1.5        -1.350
           498            8.        -1.650        -1.200
           499            8.        -1.800        -1.350
           500           7.5          -1.5        -1.200
           501           7.5        -1.800        -1.200
           502            7.        -1.350        -1.200
           503            7.        -1.200        -1.350
           504            8.        -1.200        -1.350
           505            8.        -1.350        -1.200
           506           7.5        -1.200        -1.200
           507            7.        -1.050        -1.200
           508            7.    -900.0E-03        -1.350
           509            8.    -900.0E-03        -1.350
           510            8.        -1.050        -1.200
