********************************************************************************
Field Output Report, written Wed Jul 05 09:17:28 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_UNIAX_ELASTIC_elem_10_160x120x120mm_intp_2_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           160            8.        -1.350           -0.
           161            8.        -1.200            0.
           162            8.        -1.050           -0.
           163            8.    -900.0E-03           -0.
           164            8.     -750.E-03           -0.
           165            8.    -600.0E-03            0.
           166            8.    -450.0E-03           -0.
           167            8.    -300.0E-03            0.
           168            8.    -150.0E-03           -0.
           169            8.            0.            0.
           170           7.5        -1.800        -1.800
           171           7.5        -1.650        -1.800
           172           7.5          -1.5        -1.800
           173           7.5        -1.350        -1.800
           174           7.5        -1.200        -1.800
           175           7.5        -1.050        -1.800
           176           7.5    -900.0E-03        -1.800
           177           7.5     -750.E-03        -1.800
           178           7.5    -600.0E-03        -1.800
           179           7.5    -450.0E-03        -1.800
           180           7.5    -300.0E-03        -1.800
           181           7.5    -150.0E-03        -1.800
           182           7.5           -0.        -1.800
           183           7.5        -1.800        -1.650
           184           7.5        -1.650        -1.650
           185           7.5          -1.5        -1.650
           186           7.5        -1.350        -1.650
           187           7.5        -1.200        -1.650
           188           7.5        -1.050        -1.650
           189           7.5    -900.0E-03        -1.650
           190           7.5     -750.E-03        -1.650
           191           7.5    -600.0E-03        -1.650
           192           7.5    -450.0E-03        -1.650
           193           7.5    -300.0E-03        -1.650
           194           7.5    -150.0E-03        -1.650
           195           7.5           -0.        -1.650
           196           7.5        -1.800          -1.5
           197           7.5        -1.650          -1.5
           198           7.5          -1.5          -1.5
           199           7.5        -1.350          -1.5
           200           7.5        -1.200          -1.5
           201           7.5        -1.050          -1.5
           202           7.5    -900.0E-03          -1.5
           203           7.5     -750.E-03          -1.5
           204           7.5    -600.0E-03          -1.5
           205           7.5    -450.0E-03          -1.5
           206           7.5    -300.0E-03          -1.5
           207           7.5    -150.0E-03          -1.5
           208           7.5           -0.          -1.5
           209           7.5        -1.800        -1.350
           210           7.5        -1.650        -1.350
           211           7.5          -1.5        -1.350
           212           7.5        -1.350        -1.350
           213           7.5        -1.200        -1.350
           214           7.5        -1.050        -1.350
           215           7.5    -900.0E-03        -1.350
           216           7.5     -750.E-03        -1.350
           217           7.5    -600.0E-03        -1.350
           218           7.5    -450.0E-03        -1.350
           219           7.5    -300.0E-03        -1.350
           220           7.5    -150.0E-03        -1.350
           221           7.5           -0.        -1.350
           222           7.5        -1.800        -1.200
           223           7.5        -1.650        -1.200
           224           7.5          -1.5        -1.200
           225           7.5        -1.350        -1.200
           226           7.5        -1.200        -1.200
           227           7.5        -1.050        -1.200
           228           7.5    -900.0E-03        -1.200
           229           7.5     -750.E-03        -1.200
           230           7.5    -600.0E-03        -1.200
           231           7.5    -450.0E-03        -1.200
           232           7.5    -300.0E-03        -1.200
           233           7.5    -150.0E-03        -1.200
           234           7.5           -0.        -1.200
           235           7.5        -1.800        -1.050
           236           7.5        -1.650        -1.050
           237           7.5          -1.5        -1.050
           238           7.5        -1.350        -1.050
           239           7.5        -1.200        -1.050
           240           7.5        -1.050        -1.050
           241           7.5    -900.0E-03        -1.050
           242           7.5     -750.E-03        -1.050
           243           7.5    -600.0E-03        -1.050
           244           7.5    -450.0E-03        -1.050
           245           7.5    -300.0E-03        -1.050
           246           7.5    -150.0E-03        -1.050
           247           7.5           -0.        -1.050
           248           7.5        -1.800    -900.0E-03
           249           7.5        -1.650    -900.0E-03
           250           7.5          -1.5    -900.0E-03
           251           7.5        -1.350    -900.0E-03
           252           7.5        -1.200    -900.0E-03
           253           7.5        -1.050    -900.0E-03
           254           7.5    -900.0E-03    -900.0E-03
           255           7.5     -750.E-03    -900.0E-03
           256           7.5    -600.0E-03    -900.0E-03
           257           7.5    -450.0E-03    -900.0E-03
           258           7.5    -300.0E-03    -900.0E-03
           259           7.5    -150.0E-03    -900.0E-03
           260           7.5           -0.    -900.0E-03
           261           7.5        -1.800     -750.E-03
           262           7.5        -1.650     -750.E-03
           263           7.5          -1.5     -750.E-03
           264           7.5        -1.350     -750.E-03
           265           7.5        -1.200     -750.E-03
           266           7.5        -1.050     -750.E-03
           267           7.5    -900.0E-03     -750.E-03
           268           7.5     -750.E-03     -750.E-03
           269           7.5    -600.0E-03     -750.E-03
           270           7.5    -450.0E-03     -750.E-03
           271           7.5    -300.0E-03     -750.E-03
           272           7.5    -150.0E-03     -750.E-03
           273           7.5           -0.     -750.E-03
           274           7.5        -1.800    -600.0E-03
           275           7.5        -1.650    -600.0E-03
           276           7.5          -1.5    -600.0E-03
           277           7.5        -1.350    -600.0E-03
           278           7.5        -1.200    -600.0E-03
           279           7.5        -1.050    -600.0E-03
           280           7.5    -900.0E-03    -600.0E-03
           281           7.5     -750.E-03    -600.0E-03
           282           7.5    -600.0E-03    -600.0E-03
           283           7.5    -450.0E-03    -600.0E-03
           284           7.5    -300.0E-03    -600.0E-03
           285           7.5    -150.0E-03    -600.0E-03
           286           7.5           -0.    -600.0E-03
           287           7.5        -1.800    -450.0E-03
           288           7.5        -1.650    -450.0E-03
           289           7.5          -1.5    -450.0E-03
           290           7.5        -1.350    -450.0E-03
           291           7.5        -1.200    -450.0E-03
           292           7.5        -1.050    -450.0E-03
           293           7.5    -900.0E-03    -450.0E-03
           294           7.5     -750.E-03    -450.0E-03
           295           7.5    -600.0E-03    -450.0E-03
           296           7.5    -450.0E-03    -450.0E-03
           297           7.5    -300.0E-03    -450.0E-03
           298           7.5    -150.0E-03    -450.0E-03
           299           7.5           -0.    -450.0E-03
           300           7.5        -1.800    -300.0E-03
           301           7.5        -1.650    -300.0E-03
           302           7.5          -1.5    -300.0E-03
           303           7.5        -1.350    -300.0E-03
           304           7.5        -1.200    -300.0E-03
           305           7.5        -1.050    -300.0E-03
           306           7.5    -900.0E-03    -300.0E-03
           307           7.5     -750.E-03    -300.0E-03
           308           7.5    -600.0E-03    -300.0E-03
           309           7.5    -450.0E-03    -300.0E-03
