********************************************************************************
Field Output Report, written Fri Jun 30 12:57:12 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_ELASTIC_elem_5_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           232    -3.391E-33            8.    -175.1E-03
           233    -2.840E-33            8.    -148.3E-03
           234    -2.349E-33            8.    -120.2E-03
           235    -1.899E-33            8.    -90.96E-03
           236    -1.476E-33            8.    -61.03E-03
           237    -1.069E-33            8.    -30.63E-03
           238    -668.6E-36            8.     148.7E-18
           239    -263.7E-36            8.     30.63E-03
           240     154.8E-36            8.     61.03E-03
           241     596.9E-36            8.     90.96E-03
           242     1.074E-33            8.     120.2E-03
           243     1.598E-33            8.     148.3E-03
           244     2.186E-33            8.     175.1E-03
           245     2.863E-33            8.     200.0E-03
           246     3.656E-33            8.     222.6E-03
           247     4.666E-33            8.     242.3E-03
           248     5.914E-33            8.     258.4E-03
           249     8.696E-33            8.     269.9E-03
           250     4.894E-33            8.     274.9E-03
           251    -4.924E-33            8.    -244.3E-03
           252    -9.326E-33            8.    -240.1E-03
           253    -7.022E-33            8.    -230.2E-03
           254    -5.761E-33            8.    -216.3E-03
           255    -4.803E-33            8.    -199.1E-03
           256    -4.045E-33            8.    -179.2E-03
           257    -3.407E-33            8.    -157.1E-03
           258    -2.854E-33            8.    -133.3E-03
           259    -2.360E-33            8.    -108.1E-03
           260    -1.907E-33            8.    -81.94E-03
           261    -1.482E-33            8.    -55.02E-03
           262    -1.073E-33            8.    -27.62E-03
           263    -668.8E-36            8.     20.40E-18
           264    -261.1E-36            8.     27.62E-03
           265     160.2E-36            8.     55.02E-03
           266     604.8E-36            8.     81.94E-03
           267     1.084E-33            8.     108.1E-03
           268     1.610E-33            8.     133.3E-03
           269     2.200E-33            8.     157.1E-03
           270     2.878E-33            8.     179.2E-03
           271     3.672E-33            8.     199.1E-03
           272     4.684E-33            8.     216.3E-03
           273     5.935E-33            8.     230.2E-03
           274     8.734E-33            8.     240.1E-03
           275     4.924E-33            8.     244.3E-03
           276    -4.947E-33            8.    -216.5E-03
           277    -9.360E-33            8.    -212.9E-03
           278    -7.045E-33            8.    -204.5E-03
           279    -5.779E-33            8.    -192.4E-03
           280    -4.818E-33            8.    -177.4E-03
           281    -4.057E-33            8.    -159.9E-03
           282    -3.418E-33            8.    -140.4E-03
           283    -2.863E-33            8.    -119.3E-03
           284    -2.367E-33            8.    -96.88E-03
           285    -1.913E-33            8.    -73.48E-03
           286    -1.485E-33            8.    -49.36E-03
           287    -1.074E-33            8.    -24.79E-03
           288    -668.0E-36            8.     60.07E-18
           289    -258.2E-36            8.     24.79E-03
           290     165.0E-36            8.     49.36E-03
           291     611.4E-36            8.     73.48E-03
           292     1.092E-33            8.     96.88E-03
           293     1.620E-33            8.     119.3E-03
           294     2.210E-33            8.     140.4E-03
           295     2.890E-33            8.     159.9E-03
           296     3.685E-33            8.     177.4E-03
           297     4.698E-33            8.     192.4E-03
           298     5.951E-33            8.     204.5E-03
           299     8.762E-33            8.     212.9E-03
           300     4.947E-33            8.     216.5E-03
           301    -4.966E-33            8.    -191.2E-03
           302    -9.386E-33            8.    -188.1E-03
           303    -7.062E-33            8.    -180.9E-03
           304    -5.792E-33            8.    -170.5E-03
           305    -4.828E-33            8.    -157.4E-03
           306    -4.066E-33            8.    -142.1E-03
           307    -3.425E-33            8.    -124.9E-03
           308    -2.869E-33            8.    -106.3E-03
           309    -2.371E-33            8.    -86.37E-03
           310    -1.915E-33            8.    -65.55E-03
           311    -1.487E-33            8.    -44.07E-03
           312    -1.074E-33            8.    -22.14E-03
           313    -666.5E-36            8.     182.0E-18
           314    -255.2E-36            8.     22.14E-03
           315     169.3E-36            8.     44.07E-03
           316     616.9E-36            8.     65.55E-03
           317     1.098E-33            8.     86.37E-03
           318     1.627E-33            8.     106.3E-03
           319     2.218E-33            8.     124.9E-03
           320     2.898E-33            8.     142.1E-03
           321     3.694E-33            8.     157.4E-03
           322     4.708E-33            8.     170.5E-03
           323     5.962E-33            8.     180.9E-03
           324     8.783E-33            8.     188.1E-03
           325     4.966E-33            8.     191.2E-03
           326    -4.981E-33            8.    -168.1E-03
           327    -9.405E-33            8.    -165.5E-03
           328    -7.074E-33            8.    -159.3E-03
           329    -5.801E-33            8.    -150.3E-03
           330    -4.835E-33            8.    -139.0E-03
           331    -4.071E-33            8.    -125.6E-03
           332    -3.429E-33            8.    -110.6E-03
           333    -2.872E-33            8.    -94.12E-03
           334    -2.374E-33            8.    -76.57E-03
           335    -1.917E-33            8.    -58.16E-03
           336    -1.487E-33            8.    -39.11E-03
           337    -1.073E-33            8.    -19.66E-03
           338    -664.6E-36            8.     131.9E-18
           339    -252.3E-36            8.     19.66E-03
           340     173.1E-36            8.     39.11E-03
           341     621.5E-36            8.     58.16E-03
           342     1.104E-33            8.     76.57E-03
           343     1.633E-33            8.     94.12E-03
           344     2.224E-33            8.     110.6E-03
           345     2.905E-33            8.     125.6E-03
           346     3.700E-33            8.     139.0E-03
           347     4.715E-33            8.     150.3E-03
           348     5.970E-33            8.     159.3E-03
           349     8.798E-33            8.     165.5E-03
           350     4.981E-33            8.     168.1E-03
           351    -4.992E-33            8.    -146.9E-03
           352    -9.420E-33            8.    -144.7E-03
           353    -7.082E-33            8.    -139.4E-03
           354    -5.807E-33            8.    -131.7E-03
           355    -4.839E-33            8.    -121.9E-03
           356    -4.075E-33            8.    -110.3E-03
           357    -3.431E-33            8.    -97.21E-03
           358    -2.873E-33            8.    -82.83E-03
           359    -2.374E-33            8.    -67.44E-03
           360    -1.917E-33            8.    -51.25E-03
           361    -1.486E-33            8.    -34.48E-03
           362    -1.071E-33            8.    -17.33E-03
           363    -662.4E-36            8.     46.99E-18
           364    -249.6E-36            8.     17.33E-03
           365     176.4E-36            8.     34.48E-03
           366     625.3E-36            8.     51.25E-03
           367     1.108E-33            8.     67.44E-03
           368     1.637E-33            8.     82.83E-03
           369     2.229E-33            8.     97.21E-03
           370     2.909E-33            8.     110.3E-03
           371     3.705E-33            8.     121.9E-03
           372     4.720E-33            8.     131.7E-03
           373     5.974E-33            8.     139.4E-03
           374     8.809E-33            8.     144.7E-03
           375     4.992E-33            8.     146.9E-03
           376    -5.001E-33            8.    -127.5E-03
           377    -9.430E-33            8.    -125.7E-03
           378    -7.087E-33            8.    -121.2E-03
           379    -5.811E-33            8.    -114.6E-03
           380    -4.842E-33            8.    -106.2E-03
           381    -4.076E-33            8.    -96.17E-03
           382    -3.432E-33            8.    -84.81E-03
           383    -2.873E-33            8.    -72.32E-03
           384    -2.374E-33            8.    -58.92E-03
           385    -1.916E-33            8.    -44.80E-03
           386    -1.485E-33            8.    -30.15E-03
           387    -1.070E-33            8.    -15.16E-03
           388    -660.3E-36            8.    -2.291E-18
           389    -247.0E-36            8.     15.16E-03
