********************************************************************************
Field Output Report, written Wed Jul 05 10:41:13 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_ELASTIC_elem_10_160x120x120mm_intp_2_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
            40     2.132E-33            8.    -391.0E-03
            41     9.295E-33            8.    -362.2E-03
            42     6.052E-33            8.    -306.8E-03
            43     4.242E-33            8.    -237.6E-03
            44     2.890E-33            8.    -161.3E-03
            45     1.768E-33            8.    -81.36E-03
            46     721.7E-36            8.    -198.2E-18
            47    -360.3E-36            8.     81.36E-03
            48    -1.599E-33            8.     161.3E-03
            49    -3.126E-33            8.     237.6E-03
            50    -5.449E-33            8.     306.8E-03
            51    -8.811E-33            8.     362.2E-03
            52    -2.132E-33            8.     391.0E-03
            53     2.128E-33            8.    -311.7E-03
            54     9.493E-33            8.    -291.3E-03
            55     6.194E-33            8.    -249.6E-03
            56     4.355E-33            8.    -195.3E-03
            57     2.973E-33            8.    -133.5E-03
            58     1.821E-33            8.    -67.67E-03
            59     744.7E-36            8.    -38.60E-18
            60    -366.3E-36            8.     67.67E-03
            61    -1.631E-33            8.     133.5E-03
            62    -3.179E-33            8.     195.3E-03
            63    -5.532E-33            8.     249.6E-03
            64    -8.929E-33            8.     291.3E-03
            65    -2.128E-33            8.     311.7E-03
            66     2.120E-33            8.    -246.7E-03
            67     9.606E-33            8.    -231.9E-03
            68     6.273E-33            8.    -200.4E-03
            69     4.416E-33            8.    -158.0E-03
            70     3.016E-33            8.    -108.7E-03
            71     1.847E-33            8.    -55.27E-03
            72     752.8E-36            8.     113.4E-18
            73    -374.4E-36            8.     55.27E-03
            74    -1.654E-33            8.     108.7E-03
            75    -3.212E-33            8.     158.0E-03
            76    -5.582E-33            8.     200.4E-03
            77    -8.999E-33            8.     231.9E-03
            78    -2.120E-33            8.     246.7E-03
            79     2.113E-33            8.    -192.9E-03
            80     9.670E-33            8.    -182.2E-03
            81     6.315E-33            8.    -158.5E-03
            82     4.447E-33            8.    -125.7E-03
            83     3.038E-33            8.    -86.84E-03
            84     1.858E-33            8.    -44.29E-03
            85     754.3E-36            8.     66.43E-18
            86    -381.7E-36            8.     44.29E-03
            87    -1.668E-33            8.     86.84E-03
            88    -3.232E-33            8.     125.7E-03
            89    -5.612E-33            8.     158.5E-03
            90    -9.037E-33            8.     182.2E-03
            91    -2.113E-33            8.     192.9E-03
            92     2.106E-33            8.    -148.2E-03
            93     9.705E-33            8.    -140.5E-03
            94     6.337E-33            8.    -122.8E-03
            95     4.462E-33            8.    -97.83E-03
            96     3.047E-33            8.    -67.83E-03
            97     1.862E-33            8.    -34.67E-03
            98     752.8E-36            8.     127.4E-18
            99    -387.5E-36            8.     34.67E-03
           100    -1.677E-33            8.     67.83E-03
           101    -3.243E-33            8.     97.83E-03
           102    -5.628E-33            8.     122.8E-03
           103    -9.056E-33            8.     140.5E-03
           104    -2.106E-33            8.     148.2E-03
           105     2.100E-33            8.    -110.6E-03
           106     9.723E-33            8.    -105.1E-03
           107     6.347E-33            8.    -92.22E-03
           108     4.468E-33            8.    -73.74E-03
           109     3.049E-33            8.    -51.27E-03
           110     1.862E-33            8.    -26.25E-03
           111     750.3E-36            8.    -73.65E-18
           112    -391.9E-36            8.     26.25E-03
           113    -1.683E-33            8.     51.27E-03
           114    -3.249E-33            8.     73.74E-03
           115    -5.636E-33            8.     92.22E-03
           116    -9.064E-33            8.     105.1E-03
           117    -2.100E-33            8.     110.6E-03
           118     2.096E-33            8.    -78.47E-03
           119     9.733E-33            8.    -74.69E-03
           120     6.351E-33            8.    -65.71E-03
           121     4.470E-33            8.    -52.68E-03
           122     3.049E-33            8.    -36.70E-03
           123     1.860E-33            8.    -18.82E-03
           124     747.7E-36            8.    -161.5E-18
           125    -395.3E-36            8.     18.82E-03
           126    -1.686E-33            8.     36.70E-03
           127    -3.252E-33            8.     52.68E-03
           128    -5.640E-33            8.     65.71E-03
           129    -9.066E-33            8.     74.69E-03
           130    -2.096E-33            8.     78.47E-03
           131     2.094E-33            8.    -50.21E-03
           132     9.738E-33            8.    -47.85E-03
           133     6.353E-33            8.    -42.17E-03
           134     4.471E-33            8.    -33.87E-03
           135     3.048E-33            8.    -23.63E-03
           136     1.859E-33            8.    -12.13E-03
           137     745.4E-36            8.     256.4E-18
           138    -397.8E-36            8.     12.13E-03
           139    -1.689E-33            8.     23.63E-03
           140    -3.254E-33            8.     33.87E-03
           141    -5.642E-33            8.     42.17E-03
           142    -9.067E-33            8.     47.85E-03
           143    -2.094E-33            8.     50.21E-03
           144     2.094E-33            8.    -24.48E-03
           145     9.742E-33            8.    -23.35E-03
           146     6.354E-33            8.    -20.60E-03
           147     4.471E-33            8.    -16.56E-03
           148     3.048E-33            8.    -11.57E-03
           149     1.858E-33            8.    -5.939E-03
           150     743.9E-36            8.    -125.5E-18
           151    -399.7E-36            8.     5.939E-03
           152    -1.691E-33            8.     11.57E-03
           153    -3.256E-33            8.     16.56E-03
           154    -5.644E-33            8.     20.60E-03
           155    -9.068E-33            8.     23.35E-03
           156    -2.094E-33            8.     24.48E-03
           157            0.            8.           -0.
           158     3.474E-33            8.    -707.8E-36
           159     2.356E-33            8.    -444.9E-36
           160     1.896E-33            8.    -285.7E-36
           161     1.468E-33            8.    -156.1E-36
           162     1.105E-33            8.    -48.01E-36
           163     743.1E-36            8.     56.29E-36
           164     351.8E-36            8.     171.9E-36
           165    -112.3E-36            8.     316.1E-36
           166    -681.4E-36            8.     514.9E-36
           167    -1.646E-33            8.     807.0E-36
           168    -2.798E-33            8.     1.265E-33
           169           -0.            8.            0.
           170    -487.5E-03         7.684    -723.1E-03
           171    -258.4E-03         7.774    -618.6E-03
           172    -154.8E-03         7.813    -494.6E-03
           173    -97.32E-03         7.819    -368.5E-03
           174    -57.67E-03         7.818    -243.5E-03
           175    -26.93E-03         7.814    -121.1E-03
           176    -216.8E-18         7.813    -65.72E-18
           177     26.93E-03         7.814     121.1E-03
           178     57.67E-03         7.818     243.5E-03
           179     97.32E-03         7.819     368.5E-03
           180     154.8E-03         7.813     494.6E-03
           181     258.4E-03         7.774     618.6E-03
           182     487.5E-03         7.684     723.1E-03
           183    -532.3E-03         7.601    -595.1E-03
           184    -291.5E-03         7.693    -523.2E-03
           185    -177.9E-03         7.730    -428.3E-03
           186    -113.4E-03         7.736    -323.6E-03
           187    -67.63E-03         7.735    -215.9E-03
           188    -31.71E-03         7.733    -107.9E-03
           189    -73.54E-18         7.732    -1.463E-18
           190     31.71E-03         7.733     107.9E-03
           191     67.63E-03         7.735     215.9E-03
           192     113.4E-03         7.736     323.6E-03
           193     177.9E-03         7.730     428.3E-03
           194     291.5E-03         7.693     523.2E-03
           195     532.3E-03         7.601     595.1E-03
           196    -554.8E-03         7.555    -480.6E-03
           197    -302.9E-03         7.656    -432.7E-03
           198    -187.1E-03         7.696    -360.9E-03
           199    -121.1E-03         7.702    -276.6E-03
           200    -72.97E-03         7.701    -186.3E-03
           201    -34.43E-03         7.698    -93.59E-03
           202    -171.9E-18         7.697    -292.8E-18
           203     34.43E-03         7.698     93.59E-03
           204     72.97E-03         7.701     186.3E-03
           205     121.1E-03         7.702     276.6E-03
           206     187.1E-03         7.696     360.9E-03
           207     302.9E-03         7.656     432.7E-03
           208     554.8E-03         7.555     480.6E-03
           209    -566.3E-03         7.530    -385.4E-03
           210    -306.9E-03         7.638    -352.7E-03
           211    -190.3E-03         7.682    -298.5E-03
           212    -124.2E-03         7.688    -231.5E-03
           213    -75.41E-03         7.687    -157.3E-03
           214    -35.76E-03         7.684    -79.40E-03
           215     97.85E-18         7.683    -218.2E-18
           216     35.76E-03         7.684     79.40E-03
           217     75.41E-03         7.687     157.3E-03
           218     124.2E-03         7.688     231.5E-03
           219     190.3E-03         7.682     298.5E-03
           220     306.9E-03         7.638     352.7E-03
           221     566.3E-03         7.530     385.4E-03
           222    -572.3E-03         7.514    -307.4E-03
           223    -307.8E-03         7.628    -284.3E-03
           224    -190.7E-03         7.674    -243.3E-03
           225    -124.9E-03         7.682    -190.4E-03
           226    -76.15E-03         7.681    -130.3E-03
           227    -36.21E-03         7.679    -66.06E-03
           228    -97.66E-18         7.678    -113.5E-18
           229     36.21E-03         7.679     66.06E-03
           230     76.15E-03         7.681     130.3E-03
           231     124.9E-03         7.682     190.4E-03
           232     190.7E-03         7.674     243.3E-03
           233     307.8E-03         7.628     284.3E-03
           234     572.3E-03         7.514     307.4E-03
           235    -574.9E-03         7.504    -243.1E-03
           236    -307.2E-03         7.622    -226.6E-03
           237    -189.8E-03         7.671    -195.6E-03
           238    -124.4E-03         7.680    -154.2E-03
           239    -75.98E-03         7.680    -106.1E-03
           240    -36.18E-03         7.677    -53.98E-03
           241     125.3E-18         7.676     104.1E-18
           242     36.18E-03         7.677     53.98E-03
           243     75.98E-03         7.680     106.1E-03
           244     124.4E-03         7.680     154.2E-03
           245     189.8E-03         7.671     195.6E-03
           246     307.2E-03         7.622     226.6E-03
           247     574.9E-03         7.504     243.1E-03
           248    -575.7E-03         7.497    -190.0E-03
           249    -305.9E-03         7.618    -178.2E-03
           250    -188.4E-03         7.670    -154.8E-03
           251    -123.4E-03         7.679    -122.8E-03
           252    -75.37E-03         7.680    -84.83E-03
           253    -35.91E-03         7.677    -43.27E-03
           254    -148.3E-18         7.676    -124.9E-18
           255     35.91E-03         7.677     43.27E-03
           256     75.37E-03         7.680     84.83E-03
           257     123.4E-03         7.679     122.8E-03
           258     188.4E-03         7.670     154.8E-03
           259     305.9E-03         7.618     178.2E-03
           260     575.7E-03         7.497     190.0E-03
           261    -575.4E-03         7.493    -145.9E-03
           262    -304.4E-03         7.616    -137.4E-03
           263    -186.8E-03         7.669    -120.0E-03
           264    -122.2E-03         7.680    -95.59E-03
           265    -74.60E-03         7.680    -66.28E-03
           266    -35.54E-03         7.678    -33.89E-03
           267    -66.05E-18         7.677    -18.63E-18
           268     35.54E-03         7.678     33.89E-03
           269     74.60E-03         7.680     66.28E-03
           270     122.2E-03         7.680     95.59E-03
           271     186.8E-03         7.669     120.0E-03
           272     304.4E-03         7.616     137.4E-03
           273     575.4E-03         7.493     145.9E-03
           274    -574.7E-03         7.490    -108.8E-03
           275    -302.9E-03         7.615    -102.8E-03
           276    -185.3E-03         7.669    -90.14E-03
           277    -121.0E-03         7.681    -72.07E-03
           278    -73.83E-03         7.681    -50.11E-03
           279    -35.16E-03         7.680    -25.66E-03
           280    -198.5E-18         7.679    -188.7E-18
           281     35.16E-03         7.680     25.66E-03
           282     73.83E-03         7.681     50.11E-03
           283     121.0E-03         7.681     72.07E-03
           284     185.3E-03         7.669     90.14E-03
           285     302.9E-03         7.615     102.8E-03
           286     574.7E-03         7.490     108.8E-03
           287    -573.9E-03         7.488    -77.13E-03
           288    -301.6E-03         7.614    -73.08E-03
           289    -184.1E-03         7.670    -64.24E-03
           290    -120.1E-03         7.681    -51.49E-03
           291    -73.17E-03         7.683    -35.88E-03
           292    -34.83E-03         7.681    -18.40E-03
           293     189.1E-18         7.680    -138.7E-18
           294     34.83E-03         7.681     18.40E-03
           295     73.17E-03         7.683     35.88E-03
           296     120.1E-03         7.681     51.49E-03
           297     184.1E-03         7.670     64.24E-03
           298     301.6E-03         7.614     73.08E-03
           299     573.9E-03         7.488     77.13E-03
           300    -573.2E-03         7.487    -49.34E-03
           301    -300.7E-03         7.614    -46.82E-03
           302    -183.2E-03         7.670    -41.24E-03
           303    -119.3E-03         7.682    -33.12E-03
           304    -72.67E-03         7.683    -23.11E-03
           305    -34.58E-03         7.682    -11.86E-03
           306    -17.73E-18         7.681     103.2E-18
           307     34.58E-03         7.682     11.86E-03
           308     72.67E-03         7.683     23.11E-03
           309     119.3E-03         7.682     33.12E-03
           310     183.2E-03         7.670     41.24E-03
           311     300.7E-03         7.614     46.82E-03
           312     573.2E-03         7.487     49.34E-03
           313    -572.7E-03         7.486    -24.05E-03
           314    -300.1E-03         7.614    -22.85E-03
           315    -182.6E-03         7.670    -20.14E-03
           316    -118.9E-03         7.682    -16.20E-03
           317    -72.36E-03         7.684    -11.31E-03
           318    -34.42E-03         7.682    -5.807E-03
           319     4.156E-18         7.682    -105.7E-18
           320     34.42E-03         7.682     5.807E-03
           321     72.36E-03         7.684     11.31E-03
           322     118.9E-03         7.682     16.20E-03
           323     182.6E-03         7.670     20.14E-03
           324     300.1E-03         7.614     22.85E-03
           325     572.7E-03         7.486     24.05E-03
           326    -572.6E-03         7.486    -774.8E-36
           327    -299.9E-03         7.614    -1.991E-33
           328    -182.4E-03         7.670    -1.448E-33
           329    -118.7E-03         7.682    -980.8E-36
           330    -72.26E-03         7.684    -585.9E-36
           331    -34.37E-03         7.683    -252.1E-36
           332     395.6E-18         7.682     56.18E-36
           333     34.37E-03         7.683     375.7E-36
           334     72.26E-03         7.684     745.6E-36
           335     118.7E-03         7.682     1.207E-33
           336     182.4E-03         7.670     1.809E-33
           337     299.9E-03         7.614     2.478E-33
           338     572.6E-03         7.486     774.8E-36
           339    -847.7E-03         7.287    -644.0E-03
           340    -513.7E-03         7.373    -550.8E-03
           341    -318.7E-03         7.426    -448.1E-03
           342    -197.8E-03         7.449    -337.7E-03
           343    -115.5E-03         7.456    -225.0E-03
           344    -53.36E-03         7.457    -112.3E-03
           345    -422.8E-18         7.457    -181.6E-18
           346     53.36E-03         7.457     112.3E-03
           347     115.5E-03         7.456     225.0E-03
           348     197.8E-03         7.449     337.7E-03
           349     318.7E-03         7.426     448.1E-03
           350     513.7E-03         7.373     550.8E-03
           351     847.7E-03         7.287     644.0E-03
           352    -903.5E-03         7.206    -546.3E-03
           353    -564.1E-03         7.292    -473.7E-03
           354    -358.7E-03         7.342    -390.2E-03
           355    -226.7E-03         7.363    -297.1E-03
           356    -134.1E-03         7.370    -199.4E-03
           357    -62.45E-03         7.371    -99.94E-03
           358    -280.7E-18         7.371    -54.41E-18
           359     62.45E-03         7.371     99.94E-03
           360     134.1E-03         7.370     199.4E-03
           361     226.7E-03         7.363     297.1E-03
           362     358.7E-03         7.342     390.2E-03
           363     564.1E-03         7.292     473.7E-03
           364     903.5E-03         7.206     546.3E-03
           365    -929.7E-03         7.149    -449.1E-03
           366    -586.2E-03         7.241    -397.0E-03
           367    -377.5E-03         7.294    -331.2E-03
           368    -241.6E-03         7.316    -254.9E-03
           369    -144.4E-03         7.323    -172.4E-03
           370    -67.67E-03         7.324    -86.78E-03
           371    -46.23E-18         7.324    -173.2E-18
           372     67.67E-03         7.324     86.78E-03
           373     144.4E-03         7.323     172.4E-03
           374     241.6E-03         7.316     254.9E-03
           375     377.5E-03         7.294     331.2E-03
           376     586.2E-03         7.241     397.0E-03
           377     929.7E-03         7.149     449.1E-03
           378    -943.0E-03         7.112    -363.1E-03
           379    -595.3E-03         7.210    -326.6E-03
           380    -385.3E-03         7.268    -275.7E-03
           381    -248.4E-03         7.292    -214.1E-03
           382    -149.3E-03         7.299    -145.8E-03
           383    -70.29E-03         7.300    -73.72E-03
           384    -261.6E-18         7.300    -58.81E-18
           385     70.29E-03         7.300     73.72E-03
           386     149.3E-03         7.299     145.8E-03
           387     248.4E-03         7.292     214.1E-03
           388     385.3E-03         7.268     275.7E-03
           389     595.3E-03         7.210     326.6E-03
           390     943.0E-03         7.112     363.1E-03
           391    -948.9E-03         7.089    -290.4E-03
           392    -598.0E-03         7.192    -264.7E-03
           393    -387.5E-03         7.253    -225.8E-03
           394    -250.5E-03         7.279    -176.8E-03
           395    -151.1E-03         7.288    -121.1E-03
           396    -71.29E-03         7.289    -61.44E-03
           397    -10.51E-18         7.289    -176.4E-18
           398     71.29E-03         7.289     61.44E-03
           399     151.1E-03         7.288     121.1E-03
           400     250.5E-03         7.279     176.8E-03
           401     387.5E-03         7.253     225.8E-03
           402     598.0E-03         7.192     264.7E-03
           403     948.9E-03         7.089     290.4E-03
           404    -950.6E-03         7.074    -229.8E-03
           405    -597.6E-03         7.181    -211.7E-03
           406    -386.8E-03         7.245    -182.1E-03
           407    -250.2E-03         7.273    -143.5E-03
           408    -151.1E-03         7.283    -98.78E-03
           409    -71.37E-03         7.285    -50.28E-03
           410    -114.7E-18         7.285    -107.6E-18
           411     71.37E-03         7.285     50.28E-03
           412     151.1E-03         7.283     98.78E-03
           413     250.2E-03         7.273     143.5E-03
           414     386.8E-03         7.245     182.1E-03
           415     597.6E-03         7.181     211.7E-03
           416     950.6E-03         7.074     229.8E-03
           417    -949.9E-03         7.065    -179.6E-03
           418    -595.7E-03         7.175    -166.8E-03
           419    -384.8E-03         7.241    -144.4E-03
           420    -248.7E-03         7.271    -114.4E-03
           421    -150.2E-03         7.281    -79.10E-03
           422    -70.96E-03         7.284    -40.36E-03
           423    -58.26E-18         7.284     177.7E-18
           424     70.96E-03         7.284     40.36E-03
           425     150.2E-03         7.281     79.10E-03
           426     248.7E-03         7.271     114.4E-03
           427     384.8E-03         7.241     144.4E-03
           428     595.7E-03         7.175     166.8E-03
           429     949.9E-03         7.065     179.6E-03
           430    -948.1E-03         7.059    -137.8E-03
           431    -593.2E-03         7.171    -128.8E-03
           432    -382.4E-03         7.240    -112.1E-03
           433    -246.8E-03         7.270    -89.24E-03
           434    -148.9E-03         7.282    -61.88E-03
           435    -70.35E-03         7.284    -31.64E-03
           436     151.1E-18         7.285     64.51E-18
           437     70.35E-03         7.284     31.64E-03
           438     148.9E-03         7.282     61.88E-03
           439     246.8E-03         7.270     89.24E-03
           440     382.4E-03         7.240     112.1E-03
           441     593.2E-03         7.171     128.8E-03
           442     948.1E-03         7.059     137.8E-03
           443    -946.0E-03         7.055    -102.7E-03
           444    -590.7E-03         7.169    -96.43E-03
           445    -380.0E-03         7.239    -84.30E-03
           446    -244.9E-03         7.271    -67.35E-03
           447    -147.6E-03         7.283    -46.82E-03
           448    -69.70E-03         7.286    -23.98E-03
           449     59.56E-18         7.286    -61.04E-18
           450     69.70E-03         7.286     23.98E-03
           451     147.6E-03         7.283     46.82E-03
           452     244.9E-03         7.271     67.35E-03
           453     380.0E-03         7.239     84.30E-03
           454     590.7E-03         7.169     96.43E-03
           455     946.0E-03         7.055     102.7E-03
           456    -944.0E-03         7.052    -72.73E-03
           457    -588.5E-03         7.168    -68.55E-03
           458    -378.0E-03         7.239    -60.12E-03
           459    -243.3E-03         7.272    -48.15E-03
           460    -146.5E-03         7.284    -33.54E-03
           461    -69.13E-03         7.287    -17.20E-03
           462    -32.73E-18         7.288     53.29E-18
           463     69.13E-03         7.287     17.20E-03
           464     146.5E-03         7.284     33.54E-03
           465     243.3E-03         7.272     48.15E-03
           466     378.0E-03         7.239     60.12E-03
           467     588.5E-03         7.168     68.55E-03
           468     944.0E-03         7.052     72.73E-03
           469    -942.4E-03         7.051    -46.49E-03
           470    -586.8E-03         7.168    -43.92E-03
           471    -376.4E-03         7.239    -38.61E-03
           472    -242.0E-03         7.272    -30.98E-03
           473    -145.6E-03         7.285    -21.61E-03
           474    -68.69E-03         7.289    -11.09E-03
           475    -78.22E-18         7.289    -3.917E-18
           476     68.69E-03         7.289     11.09E-03
           477     145.6E-03         7.285     21.61E-03
           478     242.0E-03         7.272     30.98E-03
           479     376.4E-03         7.239     38.61E-03
           480     586.8E-03         7.168     43.92E-03
           481     942.4E-03         7.051     46.49E-03
           482    -941.3E-03         7.050    -22.65E-03
           483    -585.8E-03         7.167    -21.43E-03
           484    -375.5E-03         7.240    -18.86E-03
           485    -241.2E-03         7.273    -15.15E-03
           486    -145.1E-03         7.286    -10.58E-03
           487    -68.41E-03         7.290    -5.432E-03
           488    -175.7E-18         7.290     18.03E-18
           489     68.41E-03         7.290     5.432E-03
           490     145.1E-03         7.286     10.58E-03
           491     241.2E-03         7.273     15.15E-03
           492     375.5E-03         7.240     18.86E-03
           493     585.8E-03         7.167     21.43E-03
           494     941.3E-03         7.050     22.65E-03
           495    -941.0E-03         7.050    -525.5E-36
           496    -585.4E-03         7.167    -1.592E-33
           497    -375.2E-03         7.240    -1.208E-33
           498    -241.0E-03         7.273    -835.5E-36
           499    -144.9E-03         7.286    -512.5E-36
           500    -68.32E-03         7.290    -222.9E-36
           501     55.23E-18         7.291     52.37E-36
           502     68.32E-03         7.290     335.9E-36
           503     144.9E-03         7.286     650.5E-36
           504     241.0E-03         7.273     1.011E-33
           505     375.2E-03         7.240     1.422E-33
           506     585.4E-03         7.167     1.852E-33
           507     941.0E-03         7.050     525.5E-36
           508        -1.136         6.834    -556.3E-03
           509    -740.9E-03         6.905    -473.5E-03
           510    -475.7E-03         6.956    -386.5E-03
           511    -297.9E-03         6.987    -293.5E-03
           512    -173.9E-03         7.001    -196.8E-03
           513    -80.13E-03         7.006    -98.62E-03
           514    -189.7E-18         7.008    -87.25E-18
           515     80.13E-03         7.006     98.62E-03
           516     173.9E-03         7.001     196.8E-03
           517     297.9E-03         6.987     293.5E-03
           518     475.7E-03         6.956     386.5E-03
           519     740.9E-03         6.905     473.5E-03
           520         1.136         6.834     556.3E-03
           521        -1.200         6.759    -476.6E-03
           522    -802.1E-03         6.831    -410.2E-03
           523    -526.3E-03         6.881    -338.2E-03
           524    -335.9E-03         6.909    -258.9E-03
           525    -199.0E-03         6.922    -174.6E-03
           526    -92.55E-03         6.927    -87.80E-03
           527    -43.87E-18         6.928    -19.42E-18
           528     92.55E-03         6.927     87.80E-03
           529     199.0E-03         6.922     174.6E-03
           530     335.9E-03         6.909     258.9E-03
           531     526.3E-03         6.881     338.2E-03
           532     802.1E-03         6.831     410.2E-03
           533         1.200         6.759     476.6E-03
           534        -1.231         6.702    -397.3E-03
           535    -833.1E-03         6.778    -347.2E-03
           536    -553.2E-03         6.830    -289.0E-03
           537    -357.0E-03         6.860    -223.0E-03
           538    -213.4E-03         6.873    -151.3E-03
           539    -99.89E-03         6.878    -76.35E-03
           540    -132.2E-18         6.880    -246.9E-18
           541     99.89E-03         6.878     76.35E-03
           542     213.4E-03         6.873     151.3E-03
           543     357.0E-03         6.860     223.0E-03
           544     553.2E-03         6.830     289.0E-03
           545     833.1E-03         6.778     347.2E-03
           546         1.231         6.702     397.3E-03
           547        -1.245         6.663    -324.3E-03
           548    -846.9E-03         6.743    -288.1E-03
           549    -565.8E-03         6.799    -242.2E-03
           550    -367.5E-03         6.831    -188.2E-03
           551    -220.9E-03         6.845    -128.4E-03
           552    -103.8E-03         6.851    -65.01E-03
           553     10.25E-18         6.852    -182.7E-18
           554     103.8E-03         6.851     65.01E-03
           555     220.9E-03         6.845     128.4E-03
           556     367.5E-03         6.831     188.2E-03
           557     565.8E-03         6.799     242.2E-03
           558     846.9E-03         6.743     288.1E-03
           559         1.245         6.663     324.3E-03
           560        -1.249         6.638    -260.8E-03
           561    -851.7E-03         6.721    -235.0E-03
           562    -570.4E-03         6.780    -199.4E-03
           563    -371.5E-03         6.814    -156.0E-03
           564    -224.0E-03         6.830    -106.9E-03
           565    -105.4E-03         6.836    -54.31E-03
           566     37.14E-18         6.838    -165.7E-18
           567     105.4E-03         6.836     54.31E-03
           568     224.0E-03         6.830     106.9E-03
           569     371.5E-03         6.814     156.0E-03
           570     570.4E-03         6.780     199.4E-03
           571     851.7E-03         6.721     235.0E-03
           572         1.249         6.638     260.8E-03
           573        -1.250         6.621    -206.9E-03
           574    -851.6E-03         6.708    -188.7E-03
           575    -570.5E-03         6.770    -161.5E-03
           576    -371.9E-03         6.806    -127.1E-03
           577    -224.5E-03         6.823    -87.51E-03
           578    -105.8E-03         6.829    -44.56E-03
           579    -188.7E-18         6.831     306.6E-18
           580     105.8E-03         6.829     44.56E-03
           581     224.5E-03         6.823     87.51E-03
           582     371.9E-03         6.806     127.1E-03
           583     570.5E-03         6.770     161.5E-03
           584     851.6E-03         6.708     188.7E-03
           585         1.250         6.621     206.9E-03
           586        -1.247         6.611    -161.8E-03
           587    -849.2E-03         6.700    -149.0E-03
           588    -568.4E-03         6.764    -128.5E-03
           589    -370.4E-03         6.802    -101.7E-03
           590    -223.6E-03         6.820    -70.23E-03
           591    -105.4E-03         6.827    -35.84E-03
           592     144.1E-18         6.829    -46.57E-18
           593     105.4E-03         6.827     35.84E-03
           594     223.6E-03         6.820     70.23E-03
           595     370.4E-03         6.802     101.7E-03
           596     568.4E-03         6.764     128.5E-03
           597     849.2E-03         6.700     149.0E-03
           598         1.247         6.611     161.8E-03
           599        -1.244         6.604    -124.1E-03
           600    -845.9E-03         6.695    -115.3E-03
           601    -565.5E-03         6.761    -99.95E-03
           602    -368.2E-03         6.800    -79.43E-03
           603    -222.1E-03         6.819    -55.04E-03
           604    -104.7E-03         6.827    -28.14E-03
           605     19.35E-18         6.829    -34.03E-18
           606     104.7E-03         6.827     28.14E-03
           607     222.1E-03         6.819     55.04E-03
           608     368.2E-03         6.800     79.43E-03
           609     565.5E-03         6.761     99.95E-03
           610     845.9E-03         6.695     115.3E-03
           611         1.244         6.604     124.1E-03
           612        -1.241         6.600    -92.45E-03
           613    -842.5E-03         6.693    -86.40E-03
           614    -562.5E-03         6.760    -75.27E-03
           615    -365.8E-03         6.800    -60.03E-03
           616    -220.5E-03         6.820    -41.71E-03
           617    -103.8E-03         6.828    -21.35E-03
           618    -121.3E-18         6.830    -103.3E-18
           619     103.8E-03         6.828     21.35E-03
           620     220.5E-03         6.820     41.71E-03
           621     365.8E-03         6.800     60.03E-03
           622     562.5E-03         6.760     75.27E-03
           623     842.5E-03         6.693     86.40E-03
           624         1.241         6.600     92.45E-03
           625        -1.237         6.597    -65.44E-03
           626    -839.5E-03         6.691    -61.44E-03
